class,normal,anomaly,handwrite,std,avg,ssim,powerspectrum,cross_correlation,Spectral Features,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,RMS (Root Mean Square),Wavelet Transform,method
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0045_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0045_n_B.wav,,0.021759093,-3.7822724e-07,,75.7533,,"2205.0491208399, 2207.6173568368463, 0.07105636596679688, 5164.811301916933",2205.0491208399,2207.6173568368463,0.071056366,5164.811301916933,0.021640165,2871.9304,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0046_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0046_n_B.wav,,0.02162424,2.285385e-06,,74.81724,,"2441.0296976996847, 2385.5689777360535, 0.10560015588998795, 5779.328075079872",2441.0296976996847,2385.5689777360535,0.105600156,5779.328075079872,0.021481015,2538.89,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0047_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0047_n_B.wav,,0.021564575,3.9447787e-06,,74.40495,,"2329.71729464816, 2294.4722237505503, 0.09938105195760727, 5460.912539936102",2329.71729464816,2294.4722237505503,0.09938105,5460.912539936102,0.021391096,2363.8738,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0048_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0048_n_B.wav,,0.021731224,3.4172058e-06,,75.55937,,"2368.8990175588815, 2276.3980997416816, 0.11719106137752533, 5441.8430511182105",2368.8990175588815,2276.3980997416816,0.11719106,5441.8430511182105,0.021599876,2222.4546,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0049_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0049_n_B.wav,,0.021808008,9.511757e-06,,76.0943,,"1928.7673357857716, 2015.1423871713462, 0.07285585254430771, 4339.5816693290735",1928.7673357857716,2015.1423871713462,0.07285585,4339.5816693290735,0.021699755,750.29565,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0050_n_B.wav,../../../datasets/dev/fan/test/section_00_source_test_anomaly_0050_n_B.wav,,0.021765364,-4.6424864e-07,,75.796974,,"1916.5378835841964, 1954.0730612171649, 0.07673379778862, 4181.834065495208",1916.5378835841964,1954.0730612171649,0.0767338,4181.834065495208,0.021682078,855.9747,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0001_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0001_n_X.wav,,0.02204129,1.3124466e-06,,77.730934,,"3590.193167503585, 2459.4550956694325, 0.2466227412223816, 6694.239217252396",3590.193167503585,2459.4550956694325,0.24662274,6694.239217252396,0.021974258,1406.1003,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0002_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0002_n_X.wav,,0.021915497,6.174088e-07,,76.84625,,"3395.225842441075, 2343.368599994311, 0.26588574051856995, 6419.778354632588",3395.225842441075,2343.368599994311,0.26588574,6419.778354632588,0.02186008,1077.869,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0003_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0003_n_X.wav,,0.022030136,-1.9016265e-06,,77.65229,,"3631.7257060700144, 2462.0239962451333, 0.2547628879547119, 6703.499400958466",3631.7257060700144,2462.0239962451333,0.2547629,6703.499400958466,0.021970505,1348.5221,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0004_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0004_n_X.wav,,0.021903537,6.370544e-08,,76.76239,,"3458.956075320196, 2336.024940739395, 0.27332448959350586, 6444.763378594249",3458.956075320196,2336.024940739395,0.2733245,6444.763378594249,0.021849515,874.42847,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0005_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0005_n_X.wav,,0.021958055,-3.4643174e-06,,77.145,,"3436.399007209187, 2339.124763896992, 0.2255212962627411, 6384.584664536741",3436.399007209187,2339.124763896992,0.2255213,6384.584664536741,0.021900514,1057.368,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0006_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0006_n_X.wav,,0.02194313,5.4779053e-07,,77.04015,,"3469.0080757708047, 2354.0993135626713, 0.22956019639968872, 6417.681709265175",3469.0080757708047,2354.0993135626713,0.2295602,6417.681709265175,0.021879302,1114.2572,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0007_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0007_n_X.wav,,0.021974623,-1.4539719e-06,,77.26146,,"3466.5583725474958, 2494.8301210405934, 0.23672612011432648, 6833.04213258786",3466.5583725474958,2494.8301210405934,0.23672612,6833.04213258786,0.021919273,1974.5046,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0008_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0008_n_X.wav,,0.021941347,4.7340393e-07,,77.02763,,"3541.674408506009, 2340.6076535520892, 0.30642786622047424, 6424.995007987221",3541.674408506009,2340.6076535520892,0.30642787,6424.995007987221,0.021886557,1086.439,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0009_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0009_n_X.wav,,0.022003273,6.866455e-09,,77.46304,,"3445.7938813440965, 2326.893723845319, 0.28333958983421326, 6385.7577875399365",3445.7938813440965,2326.893723845319,0.2833396,6385.7577875399365,0.021947011,1010.3479,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0010_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0010_n_X.wav,,0.021796342,-1.597786e-06,,76.01291,,"3457.6160132640375, 2469.2611487942936, 0.24188530445098877, 6785.742811501597",3457.6160132640375,2469.2611487942936,0.2418853,6785.742811501597,0.021739542,2040.5747,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0011_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0011_n_X.wav,,0.021816198,-3.239441e-06,,76.15143,,"3650.289059998945, 2340.103558731193, 0.28492075204849243, 6616.863019169329",3650.289059998945,2340.103558731193,0.28492075,6616.863019169329,0.021759698,1170.8932,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0012_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0012_n_X.wav,,0.021802131,-1.7892837e-06,,76.05328,,"3667.677186995219, 2410.1688267676013, 0.26476016640663147, 6705.546126198083",3667.677186995219,2410.1688267676013,0.26476017,6705.546126198083,0.021736179,1454.1091,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0013_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0013_n_X.wav,,0.0216572,1.5512467e-06,,75.04549,,"3520.4726166689125, 2304.3907465218563, 0.28342336416244507, 6454.57268370607",3520.4726166689125,2304.3907465218563,0.28342336,6454.57268370607,0.02159652,1007.18353,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0014_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0014_n_X.wav,,0.02177097,-5.825043e-07,,75.83604,,"3675.915041369288, 2354.097922212317, 0.2914483845233917, 6633.860822683706",3675.915041369288,2354.097922212317,0.29144838,6633.860822683706,0.021717368,1254.6934,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0015_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0015_n_X.wav,,0.021697512,-2.68631e-06,,75.32513,,"3645.273632674225, 2407.8887228961403, 0.26522719860076904, 6683.3316693290735",3645.273632674225,2407.8887228961403,0.2652272,6683.3316693290735,0.021641986,1466.8788,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0016_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0016_n_X.wav,,0.021623697,1.5426635e-06,,74.81349,,"3632.0110688654954, 2406.1896031877563, 0.2631155252456665, 6678.065095846646",3632.0110688654954,2406.1896031877563,0.26311553,6678.065095846646,0.021569055,1493.0798,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0017_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0017_n_X.wav,,0.021597799,1.0684967e-06,,74.634384,,"3247.9766645799336, 2204.766143816318, 0.20005719363689423, 6157.947284345048",3247.9766645799336,2204.766143816318,0.2000572,6157.947284345048,0.021541702,1179.1993,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0018_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0018_n_X.wav,,0.021657798,1.9886018e-06,,75.04965,,"3636.8810164030497, 2402.6045136861817, 0.26359641551971436, 6682.732627795527",3636.8810164030497,2402.6045136861817,0.26359642,6682.732627795527,0.02159686,1527.2245,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0019_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0019_n_X.wav,,0.021589609,8.9645386e-07,,74.577805,,"3652.3771695767964, 2399.4876362405457, 0.2617923617362976, 6684.579672523962",3652.3771695767964,2399.4876362405457,0.26179236,6684.579672523962,0.021528183,1452.7626,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0020_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0020_n_X.wav,,0.02172938,-4.370117e-06,,75.54656,,"3577.6206517133464, 2303.977740437732, 0.2476567029953003, 6431.5595047923325",3577.6206517133464,2303.977740437732,0.2476567,6431.5595047923325,0.021666512,1030.0426,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0021_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0021_n_X.wav,,0.021669568,3.483963e-06,,75.13124,,"3547.859173006879, 2447.046378217516, 0.25410041213035583, 6846.54552715655",3547.859173006879,2447.046378217516,0.2541004,6846.54552715655,0.021613235,2078.8347,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0022_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0022_n_X.wav,,0.021654679,-1.0547638e-07,,75.02803,,"3539.308914475722, 2304.0915199795318, 0.2466600090265274, 6399.011581469648",3539.308914475722,2304.0915199795318,0.24666001,6399.011581469648,0.021601634,1202.1674,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0023_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0023_n_X.wav,,0.021650134,-1.7660141e-06,,74.99653,,"3516.8532891631985, 2296.816318277236, 0.25998571515083313, 6488.143969648562",3516.8532891631985,2296.816318277236,0.25998572,6488.143969648562,0.021593267,1051.2098,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0024_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0024_n_X.wav,,0.021818154,2.5211334e-06,,76.16509,,"3688.8982281686376, 2410.5087744677403, 0.27388662099838257, 6720.597044728434",3688.8982281686376,2410.5087744677403,0.27388662,6720.597044728434,0.021756269,1405.2102,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0025_n_A.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0025_n_X.wav,,0.02182325,-9.824753e-07,,76.20067,,"3671.618796609592, 2357.8082661347185, 0.28913265466690063, 6633.26178115016",3671.618796609592,2357.8082661347185,0.28913265,6633.26178115016,0.021767352,1264.6571,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0026_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0026_n_Y.wav,,0.021779276,1.1606217e-06,,75.8939,,"1613.6728436625638, 1918.157705241926, 0.031008999794721603, 3737.6946884984027",1613.6728436625638,1918.157705241926,0.031009,3737.6946884984027,0.021680493,932.7316,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0027_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0027_n_Y.wav,,0.021747433,7.653809e-06,,75.672165,,"1491.137503637748, 1836.4142839576984, 0.021622581407427788, 3453.2498003194887",1491.137503637748,1836.4142839576984,0.021622581,3453.2498003194887,0.021640254,685.47687,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0028_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0028_n_Y.wav,,0.021872897,-4.600525e-06,,76.54779,,"1279.4364209370215, 1728.0439835811903, 0.012334405444562435, 2857.8524361022364",1279.4364209370215,1728.0439835811903,0.012334405,2857.8524361022364,0.021711655,374.55792,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0029_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0029_n_Y.wav,,0.021710418,7.0287706e-06,,75.41479,,"1282.0223421181865, 1747.4081906271733, 0.012974870391190052, 2941.4686501597444",1282.0223421181865,1747.4081906271733,0.01297487,2941.4686501597444,0.021514125,340.70053,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0030_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0030_n_Y.wav,,0.02179379,-4.6531677e-06,,75.99511,,"1506.4369236686118, 1888.3445912660545, 0.022445833310484886, 3580.3214856230034",1506.4369236686118,1888.3445912660545,0.022445833,3580.3214856230034,0.021695018,593.035,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0031_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0031_n_Y.wav,,0.021678839,-2.0872117e-06,,75.19553,,"1286.5818740302627, 1705.4864941378928, 0.01446511223912239, 2767.022763578275",1286.5818740302627,1705.4864941378928,0.014465112,2767.022763578275,0.021582365,510.5669,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0032_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0032_n_Y.wav,,0.021776056,-3.4070968e-06,,75.87147,,"1279.1050953725412, 1726.0601583284058, 0.012438824400305748, 2851.0882587859423",1279.1050953725412,1726.0601583284058,0.012438824,2851.0882587859423,0.02164647,372.5811,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0033_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0033_n_Y.wav,,0.021411361,-1.0517883e-05,,73.35146,,"1827.3493948867365, 1981.5803652374261, 0.04304536059498787, 4086.861022364217",1827.3493948867365,1981.5803652374261,0.04304536,4086.861022364217,0.021237914,681.978,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0034_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0034_n_Y.wav,,0.021453004,-9.677124e-06,,73.63704,,"1789.3910330701665, 1969.564815471504, 0.03472388535737991, 4017.3472444089457",1789.3910330701665,1969.564815471504,0.034723885,4017.3472444089457,0.021358386,548.38885,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0035_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0035_n_Y.wav,,0.021534527,3.943634e-06,,74.19774,,"1749.941769674067, 1921.5158577065647, 0.03483947739005089, 3875.773761980831",1749.941769674067,1921.5158577065647,0.034839477,3875.773761980831,0.021380147,539.4078,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0036_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0036_n_Y.wav,,0.021577677,-6.525421e-06,,74.495384,,"1744.5030240599158, 1974.9725885451414, 0.029222233220934868, 4000.199680511182",1744.5030240599158,1974.9725885451414,0.029222233,4000.199680511182,0.02141008,326.45496,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0037_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0037_n_Y.wav,,0.021480184,-7.87487e-06,,73.82374,,"1838.2658656870108, 1984.9576439428588, 0.04511585831642151, 4105.406349840256",1838.2658656870108,1984.9576439428588,0.04511586,4105.406349840256,0.021399284,841.0059,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0038_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0038_n_Y.wav,,0.021515979,-6.604576e-06,,74.06997,,"1811.8175655314676, 1956.249197819, 0.04081517085433006, 4016.448682108626",1811.8175655314676,1956.249197819,0.04081517,4016.448682108626,0.021427134,831.4428,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0039_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0039_n_Y.wav,,0.021504482,2.6014327e-06,,73.99085,,"1729.1319094698692, 1881.1200664026421, 0.043260153383016586, 3737.8694089456867",1729.1319094698692,1881.1200664026421,0.043260153,3737.8694089456867,0.021386825,881.22974,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0040_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0040_n_Y.wav,,0.021545026,-4.1942596e-07,,74.27011,,"1766.7750902337991, 1935.1433052438902, 0.03767721354961395, 3967.477036741214",1766.7750902337991,1935.1433052438902,0.037677214,3967.477036741214,0.02145841,760.72754,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0041_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0041_n_Y.wav,,0.021522779,-2.5314332e-06,,74.1168,,"1860.5454964704977, 1968.6701918788033, 0.043226208537817, 4081.0453274760384",1860.5454964704977,1968.6701918788033,0.04322621,4081.0453274760384,0.021446614,853.01587,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0042_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0042_n_Y.wav,,0.021524226,5.724144e-06,,74.12678,,"1767.6896987282921, 1934.26821461639, 0.03705761209130287, 3909.4448881789135",1767.6896987282921,1934.26821461639,0.037057612,3909.4448881789135,0.021346409,583.8763,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0043_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0043_n_Y.wav,,0.021524806,-7.870102e-06,,74.130775,,"1824.0838097688993, 1956.006368183752, 0.04428005591034889, 4026.7821485623003",1824.0838097688993,1956.006368183752,0.044280056,4026.7821485623003,0.021442497,898.9181,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0044_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0044_n_Y.wav,,0.021397073,1.1363983e-06,,73.25358,,"1853.0172687481238, 1985.1338359585684, 0.050178177654743195, 4111.846046325879",1853.0172687481238,1985.1338359585684,0.050178178,4111.846046325879,0.021296145,990.8536,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0045_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0045_n_Y.wav,,0.02145474,-1.9422532e-06,,73.64895,,"1673.947650292412, 1887.5823764281256, 0.034731943160295486, 3739.7164536741216",1673.947650292412,1887.5823764281256,0.034731943,3739.7164536741216,0.021359742,690.76166,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0046_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0046_n_Y.wav,,0.021550726,-1.1211586e-05,,74.30944,,"1707.5509630988536, 1855.2985251618575, 0.045075785368680954, 3705.645966453674",1707.5509630988536,1855.2985251618575,0.045075785,3705.645966453674,0.021455996,1595.3502,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0047_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0047_n_Y.wav,,0.021285644,8.817101e-06,,72.492584,,"1757.5170030217132, 1907.8980650334577, 0.042359910905361176, 3820.4373003194887",1757.5170030217132,1907.8980650334577,0.04235991,3820.4373003194887,0.02107719,713.8276,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0048_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0048_n_Y.wav,,0.02150573,-5.3722383e-06,,73.999435,,"1720.4924108135021, 1889.5621455974142, 0.04057466983795166, 3793.180910543131",1720.4924108135021,1889.5621455974142,0.04057467,3793.180910543131,0.021350466,1019.93604,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0049_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0049_n_Y.wav,,0.021476567,5.905151e-07,,73.79887,,"1687.276340912236, 1920.3586127917702, 0.032426994293928146, 3828.449480830671",1687.276340912236,1920.3586127917702,0.032426994,3828.449480830671,0.021307847,483.5267,Filename Matching
fan,../../../datasets/dev/fan/test/section_00_source_test_normal_0050_n_B.wav,../../../datasets/dev/fan/test/section_00_target_test_anomaly_0050_n_Y.wav,,0.021730801,-8.83255e-06,,75.556465,,"1778.168266268966, 1953.0190204844644, 0.03812472149729729, 3972.269369009585",1778.168266268966,1953.0190204844644,0.03812472,3972.269369009585,0.021644404,779.1175,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0001_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0001_noAttribute.wav,,0.007395531,5.458196e-07,,10.501225,,"2289.995615260224, 1918.334826437632, 0.11917136609554291, 4485.704787234043",2289.995615260224,1918.334826437632,0.119171366,4485.704787234043,0.007142298,151.52194,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0002_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0002_noAttribute.wav,,0.009362512,-1.859665e-08,,16.830076,,"2459.971427012464, 1836.8481577405173, 0.1388729363679886, 4483.356881648936",2459.971427012464,1836.8481577405173,0.13887294,4483.356881648936,0.008484264,227.81447,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0003_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0003_noAttribute.wav,,0.011298177,-4.148483e-08,,24.50857,,"2562.7964957767695, 1841.6898812525938, 0.14561276137828827, 4551.820146276596",2562.7964957767695,1841.6898812525938,0.14561276,4551.820146276596,0.009624083,253.80307,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0004_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0004_noAttribute.wav,,0.009272901,-2.8483072e-07,,16.509445,,"2216.6388828818276, 1853.4685066475201, 0.10444145649671555, 4227.684507978724",2216.6388828818276,1853.4685066475201,0.10444146,4227.684507978724,0.00793547,180.34462,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0005_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0005_noAttribute.wav,,0.007908643,-3.7320456e-07,,12.008956,,"2441.1376121175826, 1881.065300507898, 0.11352542787790298, 4586.685505319149",2441.1376121175826,1881.065300507898,0.11352543,4586.685505319149,0.0070313816,157.6973,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0006_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0006_noAttribute.wav,,0.009785667,-2.7147928e-07,,18.385782,,"2319.513615693486, 1894.4955515958557, 0.11210399866104126, 4441.530917553191",2319.513615693486,1894.4955515958557,0.112104,4441.530917553191,0.008583878,219.70541,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0007_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0007_noAttribute.wav,,0.012035533,-5.256335e-07,,27.811981,,"2422.466976799747, 1853.3735931858048, 0.12374785542488098, 4463.825631648936",2422.466976799747,1853.3735931858048,0.123747855,4463.825631648936,0.009787064,326.6949,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0008_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0008_noAttribute.wav,,0.0072600483,-3.7431718e-07,,10.119995,,"2504.6655799081955, 1903.4810611535706, 0.11225402355194092, 4628.012799202128",2504.6655799081955,1903.4810611535706,0.11225402,4628.012799202128,0.006638773,120.53433,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0009_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0009_noAttribute.wav,,0.0063781356,-1.0379156e-07,,7.8106785,,"2161.839243969341, 1996.443870464992, 0.08949823677539825, 4491.564162234043",2161.839243969341,1996.443870464992,0.08949824,4491.564162234043,0.006318233,112.527275,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0010_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0010_noAttribute.wav,,0.0076206466,4.700025e-07,,11.150256,,"2244.085151290518, 1913.701874464053, 0.10767277330160141, 4438.227227393617",2244.085151290518,1913.701874464053,0.10767277,4438.227227393617,0.0072941883,183.83682,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0011_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0011_noAttribute.wav,,0.009563026,-2.1235148e-07,,17.558687,,"2406.787930440092, 1885.3393658599257, 0.12057887017726898, 4463.846409574468",2406.787930440092,1885.3393658599257,0.12057887,4463.846409574468,0.008427253,192.48892,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0012_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0012_noAttribute.wav,,0.0066609215,-6.392797e-07,,8.518633,,"2223.6224922798137, 1946.4080072803188, 0.09351205080747604, 4321.122839095745",2223.6224922798137,1946.4080072803188,0.09351205,4321.122839095745,0.006394494,106.39015,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0013_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0013_noAttribute.wav,,0.0068968805,-4.3916702e-07,,9.132857,,"2322.384548464293, 2049.102465287098, 0.09825661033391953, 4757.646276595745",2322.384548464293,2049.102465287098,0.09825661,4757.646276595745,0.00665305,110.909904,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0014_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0014_noAttribute.wav,,0.006118681,-8.406639e-07,,7.1881447,,"2127.8708669305147, 1996.098769326862, 0.07016804069280624, 4402.572307180851",2127.8708669305147,1996.098769326862,0.07016804,4402.572307180851,0.006020528,109.649666,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0015_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0015_noAttribute.wav,,0.007964903,2.1966298e-07,,12.180417,,"2264.8200234035103, 1927.2334130638424, 0.10673069208860397, 4472.884807180851",2264.8200234035103,1927.2334130638424,0.10673069,4472.884807180851,0.00745209,173.08221,Filename Matching
ToyTrain,../../../datasets/dev/ToyTrain/test/section_00_source_test_normal_0016_noAttribute.wav,../../../datasets/dev/ToyTrain/test/section_00_source_test_anomaly_0016_noAttribute.wav,,0.010531469,-3.751119e-07,,21.295073,,"2435.1166767817817, 1845.5142664040736, 0.12315298616886139, 4431.578291223404",2435.1166767817817,1845.5142664040736,0.123152986,4431.578291223404,0.008998866,235.44478,Filename Matching
